eco2,humidity,pressure,raw_ethanol,raw_h2,temperature,timestamp,fire_alarm
631,72.20773,1005.52002,2584,34,31.81705,4538,0
654,72.24188,1005.53003,2587,40,31.79092,4539,0
651,72.21279,1005.54999,2591,41,31.81419,4540,0
670,72.20764,1005.65002,2585,40,31.80561,4541,0
653,72.20621,1005.62,2579,45,31.79493,4542,0
657,72.23082,1005.58002,2593,46,31.78921,4543,0
626,72.20097,1005.54999,2591,39,31.78749,4544,0
671,72.22719,1005.51001,2589,39,31.78616,4545,0
642,72.2641,1005.5,2588,38,31.78635,4546,0
639,72.24827,1005.53003,2592,44,31.79722,4547,0
667,72.22414,1005.53998,2589,55,31.79035,4548,0
641,72.21307,1005.56,2584,73,31.78329,4549,0
669,72.22328,1005.52002,2579,52,31.79493,4550,0
639,72.25189,1005.54999,2584,46,31.79703,4551,0
639,72.20249,1005.56,2591,43,31.78997,4552,0
649,72.19801,1005.54999,2588,37,31.78959,4553,0
662,72.21146,1005.56,2587,36,31.7894,4554,0
645,72.23873,1005.54999,2591,34,31.79283,4555,0
652,72.20974,1005.57001,2589,31,31.80218,4556,0
630,72.24922,1005.56,2588,33,31.79321,4557,0
661,72.23425,1005.56,2592,36,31.7791,4558,0
652,72.25046,1005.65997,2590,42,31.81095,4559,0
648,72.19362,1005.57001,2588,37,31.76346,4560,0
645,72.23291,1005.60999,2589,39,31.78043,4561,0
657,72.23367,1005.57001,2591,41,31.79073,4562,0
636,72.28479,1005.54999,2595,43,31.78005,4563,0
637,72.26057,1005.59003,2587,42,31.76708,4564,0
654,72.27698,1005.57001,2583,40,31.76537,4565,0
654,72.28127,1005.59998,2584,37,31.77662,4566,0
654,72.27974,1005.63,2589,45,31.77929,4567,0
653,72.31197,1005.56,2589,43,31.79741,4568,0
652,72.33667,1005.60999,2579,40,31.79588,4569,0
652,72.31007,1005.66998,2588,37,31.7934,4570,0
648,72.29214,1005.64001,2581,41,31.81057,4572,0
641,72.29862,1005.60999,2585,36,31.79951,4573,0
667,72.30225,1005.59003,2579,42,31.79722,4574,0
673,72.256,1005.57001,2585,37,31.81229,4575,0
662,72.25905,1005.60999,2586,41,31.78444,4576,0
632,72.26582,1005.57001,2583,41,31.8161,4577,0
655,72.29805,1005.60999,2582,47,31.8058,4578,0
664,72.25523,1005.58002,2582,38,31.78654,4579,0
645,72.24245,1005.66998,2585,36,31.81744,4580,0
654,72.26477,1005.57001,2589,32,31.79111,4581,0
653,72.25313,1005.60999,2581,35,31.80695,4582,0
643,72.25456,1005.60999,2576,36,31.81782,4583,0
666,72.24522,1005.63,2588,39,31.8224,4584,0
645,72.23177,1005.60999,2587,42,31.82964,4585,0
665,72.25313,1005.63,2583,42,31.82983,4586,0
661,72.23663,1005.66998,2571,42,31.85005,4587,0
658,72.23225,1005.66998,2582,41,31.85997,4588,0
660,72.21251,1005.64001,2588,41,31.84376,4589,0
655,72.21165,1005.69,2585,47,31.85253,4590,0
655,72.21498,1005.64001,2583,51,31.84566,4591,0
655,72.21241,1005.59998,2577,51,31.85406,4592,0
671,72.20125,1005.58002,2583,48,31.85883,4593,0
674,72.19753,1005.66998,2584,43,31.84395,4594,0
683,72.14021,1005.63,2567,40,31.84204,4595,0
659,72.16788,1005.60999,2580,41,31.83899,4596,0
667,72.15805,1005.70001,2577,48,31.8285,4597,0
645,72.16005,1005.59998,2574,47,31.81763,4598,0
640,72.1881,1005.69,2582,44,31.83651,4599,0
655,72.17541,1005.65997,2577,45,31.82678,4600,0
681,72.157,1005.62,2567,39,31.80332,4601,0
639,72.20211,1005.63,2577,39,31.82983,4602,0
663,72.19611,1005.60999,2586,47,31.83517,4603,0
658,72.21651,1005.64001,2579,48,31.82487,4604,0
674,72.19143,1005.58002,2583,43,31.8224,4605,0
652,72.1632,1005.60999,2580,39,31.8018,4606,0
666,72.20154,1005.63,2575,42,31.83479,4607,0
663,72.16806,1005.63,2571,44,31.82182,4608,0
660,72.18857,1005.62,2579,50,31.83289,4609,0
669,72.17827,1005.63,2576,49,31.82106,4610,0
681,72.2148,1005.63,2573,39,31.84433,4611,0
642,72.19649,1005.69,2578,29,31.83937,4612,0
669,72.1881,1005.62,2571,30,31.85062,4613,0
669,72.17894,1005.62,2578,48,31.82716,4614,0
670,72.12973,1005.60999,2578,39,31.85558,4615,0
657,72.17378,1005.63,2571,45,31.84586,4616,0
672,72.1693,1005.63,2572,46,31.84147,4617,0
670,72.18085,1005.59998,2578,37,31.85844,4618,0
681,72.17903,1005.60999,2585,41,31.84872,4619,0
649,72.13164,1005.60999,2577,39,31.84586,4620,0
667,72.17274,1005.62,2584,41,31.86321,4621,0
669,72.157,1005.62,2568,48,31.84528,4622,0
652,72.13736,1005.67999,2571,42,31.86512,4623,0
673,72.13792,1005.64001,2571,36,31.87351,4624,0
673,72.10884,1005.70001,2567,36,31.85787,4625,0
637,72.14012,1005.65997,2576,35,31.8531,4626,0
665,72.16282,1005.59998,2563,34,31.8512,4627,0
668,72.08309,1005.58002,2563,33,31.84013,4628,0
651,72.08977,1005.62,2572,33,31.85844,4629,0
671,72.10893,1005.59998,2568,36,31.84738,4630,0
677,72.10922,1005.62,2572,40,31.86169,4631,0
661,72.11008,1005.64001,2573,39,31.88419,4633,0
686,72.11923,1005.56,2573,46,31.87561,4634,0
680,72.08986,1005.63,2562,37,31.85749,4635,0
680,72.10388,1005.63,2564,37,31.86798,4636,0
685,72.09129,1005.60999,2571,37,31.86226,4637,0
650,72.06812,1005.67999,2567,39,31.86874,4638,0
668,72.09053,1005.57001,2559,38,31.87084,4639,0
681,72.0789,1005.63,2574,33,31.8737,4640,0
671,72.0704,1005.62,2567,42,31.86054,4641,0
676,72.05582,1005.57001,2567,34,31.85158,4642,0
676,72.10931,1005.65002,2567,37,31.85101,4643,0
655,72.07584,1005.65997,2562,43,31.84223,4644,0
676,72.09807,1005.59003,2570,36,31.86207,4645,0
700,72.05715,1005.59003,2574,38,31.8531,4646,0
685,72.07155,1005.59998,2563,33,31.84776,4647,0
681,72.00021,1005.60999,2567,39,31.83975,4648,0
668,72.02844,1005.58002,2563,44,31.82602,4649,0
671,72.03236,1005.53998,2573,40,31.81782,4650,0
662,72.02854,1005.56,2563,45,31.81782,4651,0
665,72.0171,1005.59998,2575,39,31.81801,4652,0
641,72.04113,1005.57001,2568,37,31.81877,4653,0
663,72.04437,1005.53998,2559,43,31.82449,4654,0
738,72.06764,1005.53998,2562,38,31.8182,4655,0
714,72.10827,1005.60999,2571,39,31.83117,4656,0
688,72.14794,1005.62,2572,44,31.8264,4657,0
655,72.11275,1005.56,2559,36,31.81705,4658,0
655,72.14241,1005.58002,2562,40,31.81496,4659,0
686,72.1159,1005.54999,2559,46,31.8121,4660,0
661,72.15738,1005.57001,2570,40,31.78806,4661,0
685,72.14136,1005.58002,2559,40,31.77872,4662,0
637,72.13792,1005.59998,2559,34,31.7812,4663,0
683,72.14326,1005.53998,2562,38,31.79646,4664,0
683,72.17197,1005.65002,2563,40,31.78959,4665,0
647,72.14699,1005.59998,2564,33,31.79207,4666,0
672,72.18466,1005.60999,2559,58,31.77452,4667,0
673,72.20058,1005.59003,2562,59,31.80084,4668,0
675,72.18962,1005.59003,2559,41,31.78349,4669,0
679,72.18113,1005.60999,2563,40,31.78387,4670,0
671,72.19,1005.59998,2559,39,31.77166,4671,0
685,72.21574,1005.58002,2562,36,31.80523,4672,0
688,72.25208,1005.58002,2562,38,31.78921,4673,0
688,72.22652,1005.53998,2563,45,31.78673,4674,0
679,72.22948,1005.58002,2563,40,31.80828,4676,0
686,72.24216,1005.58002,2564,41,31.80504,4677,0
676,72.2457,1005.53998,2559,31,31.81248,4678,0
672,72.23634,1005.57001,2559,38,31.80141,4679,0
657,72.25666,1005.53998,2559,36,31.82201,4680,0
687,72.24969,1005.59003,2562,38,31.82812,4681,0
674,72.23148,1005.53998,2559,36,31.78844,4682,0
701,72.28041,1005.56,2559,43,31.81496,4683,0
684,72.23625,1005.60999,2567,44,31.81152,4684,0
675,72.26859,1005.54999,2559,46,31.79626,4685,0
688,72.19849,1005.53003,2559,45,31.80485,4686,0
701,72.22433,1005.53998,2559,49,31.80885,4687,0
691,72.22205,1005.53003,2559,51,31.79379,4688,0
653,72.25027,1005.53998,2559,58,31.82068,4689,0
644,72.21985,1005.58002,2559,52,31.79989,4690,0
675,72.22337,1005.53998,2559,43,31.79741,4691,0
689,72.22128,1005.56,2559,38,31.81248,4692,0
690,72.24236,1005.57001,2559,35,31.83041,4693,0
679,72.23206,1005.59998,2558,35,31.83231,4694,0
700,72.21175,1005.53998,2563,40,31.81915,4695,0
666,72.23387,1005.57001,2559,27,31.82907,4696,0
658,72.23148,1005.51001,2559,27,31.80428,4697,0
678,72.26734,1005.52002,2562,31,31.82163,4698,0
682,72.23273,1005.54999,2562,34,31.80428,4699,0
691,72.2249,1005.54999,2558,25,31.82373,4700,0
695,72.26381,1005.53998,2559,29,31.82163,4701,0
703,72.23892,1005.54999,2559,30,31.80981,4703,0
684,72.28508,1005.51001,2559,37,31.79684,4705,0
685,72.21699,1005.52002,2566,27,31.79111,4706,0
682,72.25771,1005.59003,2559,34,31.80046,4707,0
409,74.71323,1006.53003,1606,237,31.40011,9,0
400,74.71523,1006.53003,1722,170,31.43063,11,0
400,74.66383,1006.54999,1759,171,31.45943,12,0
401,74.62101,1006.58002,1795,165,31.44875,13,0
410,74.58019,1006.53998,1832,174,31.45542,14,0
410,74.60041,1006.59998,1853,165,31.46744,15,0
400,74.56694,1006.63,1871,165,31.51455,16,0
409,74.54529,1006.62,1894,166,31.49738,17,0
400,74.54815,1006.62,1907,155,31.48956,18,0
407,74.51515,1006.62,1925,152,31.49529,19,0
413,74.52469,1006.57001,1937,157,31.51875,20,0
419,74.51019,1006.58002,1949,148,31.51093,21,0
400,74.51659,1006.63,1958,145,31.53324,22,0
400,74.53909,1006.59003,1967,142,31.56376,23,0
400,74.52984,1006.64001,1974,139,31.55937,24,0
415,74.54958,1006.62,1977,135,31.58321,25,0
421,74.54548,1006.58002,1987,140,31.58245,26,0
417,74.57475,1006.59998,1988,185,31.60439,27,0
400,74.52536,1006.64001,1987,184,31.63605,28,1
441,74.54834,1006.57001,1995,191,31.62937,29,1
425,74.53594,1006.59998,2001,189,31.66866,30,1
410,74.56598,1006.59003,1995,190,31.71368,31,1
407,74.55368,1006.60999,1992,189,31.73065,32,1
429,74.55063,1006.63,1997,184,31.76575,33,1
454,74.5039,1006.70001,1996,188,31.77166,34,1
900,74.55826,1006.65002,2004,179,31.84338,35,1
880,74.53775,1006.69,2003,175,31.90155,36,1
996,74.77217,1006.59998,2000,184,32.03373,37,1
996,74.71513,1006.59998,1994,175,32.12585,38,1
1597,74.76396,1006.59003,1902,157,32.21664,39,1
1084,74.63866,1006.64001,1883,143,32.30534,40,1
2920,76.59779,1006.59003,1900,144,33.49209,41,1
6314,77.46019,1006.57001,1878,138,36.90281,42,1
1948,75.81692,1006.59003,2019,132,39.28146,43,1
1185,73.61365,1006.59998,2310,149,40.74631,44,1
4718,71.53578,1006.62,2448,176,41.79592,45,1
4138,69.12222,1006.65997,2667,201,42.27943,46,1
2392,66.89091,1006.59003,2674,189,42.49554,47,1
1760,64.52465,1006.58002,2704,241,42.50679,48,1
5467,63.94501,1006.64001,2723,288,43.16463,49,1
5317,62.85601,1006.60999,2721,337,43.6388,50,1
6608,61.76224,1006.59003,2723,371,44.17629,51,1
7279,59.71613,1006.54999,2666,382,45.24555,53,1
2433,58.54111,1006.64001,2665,373,46.19312,54,1
2900,56.45304,1006.62,2665,348,46.59481,55,1
1660,54.56915,1006.57001,2673,324,46.70429,56,1
1540,52.92425,1006.57001,2674,306,46.72108,57,1
1331,51.59016,1006.54999,2674,288,46.68064,58,1
1192,50.32568,1006.64001,2678,273,46.53797,59,1
1129,49.35646,1006.60999,2686,271,46.39206,60,1
1053,48.46668,1006.58002,2976,274,46.29498,61,1
1111,47.81055,1006.60999,2970,265,46.16528,62,1
1199,47.20564,1006.52002,2931,261,46.10386,63,1
1031,46.61627,1006.46997,2908,254,45.91942,64,1
1005,46.22269,1006.47998,2881,240,45.7777,65,1
1020,45.87278,1006.58002,2866,241,45.64571,66,1
927,45.53814,1006.59998,2844,228,45.56427,67,1
899,45.38469,1006.59998,2834,221,45.56618,68,1
993,45.20006,1006.57001,2825,224,45.49847,69,1
1030,44.93093,1006.45001,2806,222,45.43228,71,1
1322,44.80362,1006.28998,2798,213,45.39509,72,1
1624,44.76032,1006.20001,2787,216,45.37201,73,1
2298,44.69004,1006.35999,2790,210,45.35847,74,1
2073,44.66314,1006.34003,2778,209,45.36819,75,1
1603,44.61498,1006.40002,2773,207,45.35084,76,1
1134,44.53821,1006.32001,2773,200,45.16506,77,1
954,44.45753,1006.5,2770,193,45.03479,78,1
873,44.53268,1006.51001,2766,193,44.95392,79,1
1883,44.63882,1006.45001,2768,193,44.94171,80,1
1499,44.71569,1006.51001,2761,188,44.87133,81,1
1798,44.75651,1006.48999,2754,193,44.65942,82,1
1298,44.81592,1006.54999,2750,186,44.53773,83,1
1075,44.9132,1006.59003,2745,180,44.43073,84,1
989,44.99769,1006.53003,2738,180,44.35062,85,1
981,45.08619,1006.54999,2740,180,44.30027,86,1
874,45.362,1006.60999,2736,197,43.95943,87,1
837,45.57352,1006.59998,2733,195,43.81943,88,1
808,45.7222,1006.59998,2731,194,43.69526,89,1
804,45.90445,1006.60999,2731,175,43.63365,90,1
816,45.99237,1006.54999,2727,166,43.56022,91,1
788,46.19789,1006.57001,2725,149,43.48068,92,0
762,46.53893,1006.60999,2765,176,43.48068,93,0
6861,46.59986,1006.58002,2763,193,43.63422,94,1
2082,46.70057,1006.57001,2759,176,43.7645,95,1
1420,46.65346,1006.59998,2749,161,43.86368,96,1
1565,46.69533,1006.57001,2760,165,43.92948,97,1
5192,46.77811,1006.54999,2782,161,44.19079,98,1
4233,46.78583,1006.59003,2785,176,44.52381,99,1
3123,46.75055,1006.59998,2775,178,44.83967,100,1
1590,46.48952,1006.64001,2766,171,45.05329,101,1
1277,46.16022,1006.58002,2751,157,45.13779,102,1
1599,45.8662,1006.64001,2749,151,45.17365,103,1
1517,45.64972,1006.59003,2747,146,45.23888,105,1
1333,45.46118,1006.59998,2736,143,45.29991,106,1
1061,45.26768,1006.54999,2738,143,45.35542,107,1
1851,45.22905,1006.58002,2736,137,45.36915,108,1
1178,44.99664,1006.54999,2734,138,45.28561,109,1
915,44.7875,1006.57001,2728,136,45.24822,110,1
840,44.68222,1006.57001,2725,134,45.17555,111,1
801,44.51418,1006.56,2721,125,45.09163,112,1
801,44.48318,1006.57001,2720,127,44.9625,113,0
2485,44.54927,1006.59003,2717,115,44.86275,114,0
1042,44.56177,1006.5,2711,110,44.82956,115,0
804,44.67859,1006.56,2707,114,44.72408,116,0
865,44.71741,1006.54999,2707,114,44.56501,117,0
839,44.83957,1006.53998,2706,101,44.44122,118,0
1141,45.0037,1006.48999,2702,103,44.39983,119,0
1479,45.08171,1006.48999,2701,107,44.36302,120,0
1550,45.13893,1006.46997,2694,92,44.26842,121,0
1814,45.18576,1006.48999,2697,99,44.23332,122,0
1381,45.29057,1006.5,2694,89,44.17152,123,0
1252,45.33863,1006.5,2690,89,44.03572,124,0
1279,45.48092,1006.48999,2688,88,43.96038,125,0
1121,45.49932,1006.54999,2686,84,43.87627,126,0
1234,45.55111,1006.52002,2681,83,43.74428,127,0
806,45.57447,1006.47998,2682,81,43.56899,128,0
1140,45.66078,1006.56,2676,81,43.47076,129,0
1560,45.98131,1006.54999,2680,81,43.42232,130,0
1708,46.276,1006.53998,2678,80,43.47115,131,0
1034,46.45548,1006.59003,2674,80,43.41831,132,1
954,46.86508,1006.5,2660,77,44.00692,133,1
929,46.76285,1006.59003,2659,77,44.45896,134,1
866,46.62514,1006.53998,2660,72,44.70634,135,1
836,46.38557,1006.5,2661,74,44.94762,136,1
895,46.38834,1006.54999,2661,74,45.27836,137,1
835,46.04568,1006.54999,2661,79,45.45193,138,1
952,45.92199,1006.53998,2662,72,45.61443,139,1
828,45.81738,1006.53003,2658,70,45.79601,140,1
725,45.32166,1006.51001,2654,76,45.88966,141,1
725,44.91501,1006.54999,2655,71,45.89043,142,1
766,44.60669,1006.54999,2658,68,45.85419,143,1
764,44.67325,1006.58002,2655,70,45.96863,144,1
871,44.47966,1006.58002,2657,66,46.11816,145,1
904,44.55223,1006.58002,2661,66,46.53702,146,1
863,44.3635,1006.57001,2661,59,46.85459,147,1
919,43.98041,1006.53003,2662,68,47.18666,148,1
801,43.58435,1006.52002,2660,66,47.25895,149,1
815,43.13211,1006.46002,2657,69,47.18895,150,1
816,43.31951,1006.46002,2653,69,47.40276,151,1
1101,44.00768,1006.48999,2657,69,48.86322,153,1
1208,44.14978,1006.58002,2649,69,50.11692,154,1
1261,43.56155,1006.51001,2641,69,51.46446,155,1
855,42.39397,1006.54999,2648,71,52.22588,156,1
858,41.32309,1006.56,2649,77,52.6289,157,1
857,40.46392,1006.54999,2643,78,52.8944,158,1
823,39.36501,1006.54999,2639,73,52.97966,159,1
857,38.36193,1006.56,2632,73,53.00255,160,1
734,37.58764,1006.52002,2626,76,52.79427,161,1
668,36.89156,1006.54999,2622,72,52.26593,162,1
926,36.50694,1006.5,2621,67,51.88103,163,1
929,36.36665,1006.57001,2616,70,51.65329,164,1
877,36.19833,1006.51001,2613,72,51.44501,165,1
975,36.98444,1006.53998,2618,71,51.82495,166,1
815,36.84998,1006.54999,2611,67,52.73819,167,1
692,36.48186,1006.5,2618,65,53.28293,168,1
692,36.0301,1006.47998,2616,68,53.57456,169,0
663,35.50034,1006.51001,2606,64,53.66707,170,0
633,35.0976,1006.54999,2611,68,53.69015,171,0
648,34.71899,1006.53998,2611,66,53.6274,172,0
646,34.4553,1006.5,2619,76,53.49693,173,0
656,34.20553,1006.52002,2617,75,53.23963,174,0
659,34.07478,1006.46002,2620,72,52.9171,175,0
658,34.02109,1006.44,2614,69,52.7544,176,0
618,33.94957,1006.45001,2614,72,52.5341,177,0
595,33.96616,1006.46997,2612,69,52.30827,178,0
584,34.00478,1006.42999,2612,68,52.05803,179,0
596,34.02624,1006.5,2610,71,51.75571,180,0
578,34.08136,1006.46997,2600,66,51.31588,181,0
543,34.27649,1006.42999,2607,67,51.01032,182,0
557,34.46159,1006.41998,2605,91,50.8667,183,0
537,34.67922,1006.42999,2602,96,50.71659,184,0
550,34.84659,1006.46997,2603,96,50.5394,185,0
536,34.98726,1006.44,2599,95,50.19054,186,0
537,35.16102,1006.41998,2600,95,49.893,187,0
508,35.35986,1006.46002,2598,93,49.67403,188,0
525,35.6761,1006.40997,2595,93,49.57829,189,0
534,35.97326,1006.45001,2594,84,49.26968,191,0
580,36.17887,1006.44,2599,79,49.11385,192,0
649,36.45172,1006.44,2600,73,48.92387,193,0
666,36.63893,1006.45001,2598,69,48.68565,194,0
563,36.73534,1006.48999,2596,70,48.43864,195,0
512,36.93447,1006.42999,2592,65,48.32153,196,0
524,37.24413,1006.41998,2595,63,48.24829,197,0
496,37.48503,1006.40002,2592,63,48.09017,198,0
518,37.77828,1006.37,2590,60,47.95818,199,0
564,38.01517,1006.44,2589,81,47.80788,200,0
598,38.13868,1006.39001,2586,80,47.57328,201,0
521,38.29031,1006.45001,2573,74,47.27478,202,0
466,38.51242,1006.45001,2586,65,46.78974,203,0
481,38.82999,1006.47998,2571,63,46.77181,204,0
503,39.08825,1006.46997,2567,57,46.66271,205,0
481,39.20765,1006.5,2562,51,46.46893,206,0
478,39.37721,1006.5,2559,53,46.2389,207,0
456,39.49518,1006.41998,2559,51,45.63828,208,0
424,39.77718,1006.40997,2559,52,45.10994,209,0
441,40.0918,1006.45001,2559,52,44.66267,210,0
414,40.50703,1006.46997,2559,49,44.54823,211,0
427,40.89346,1006.48999,2558,47,44.54021,212,0
419,41.18576,1006.51001,2558,48,44.45,213,0
443,41.51592,1006.5,2557,66,44.30599,214,0
444,41.74423,1006.5,2554,71,44.0443,215,0
441,42.03758,1006.54999,2556,65,43.76793,216,0
434,42.35287,1006.52002,2551,54,43.56117,217,0
434,42.68684,1006.54999,2552,52,43.38036,218,0
458,42.98191,1006.48999,2548,53,43.26992,219,0
464,43.37807,1006.5,2544,51,43.18676,221,0
510,43.69411,1006.48999,2546,48,43.19267,222,0
522,43.90411,1006.5,2550,50,43.17131,223,0
557,44.08913,1006.54999,2546,49,43.08052,224,0
553,44.2317,1006.48999,2553,50,42.89742,225,0
530,44.4211,1006.5,2548,48,42.7494,226,0
530,44.67049,1006.56,2547,48,42.69409,227,0
533,44.87734,1006.53998,2549,49,42.56363,228,0
481,45.07179,1006.54999,2546,50,42.42496,229,0
473,45.34798,1006.52002,2542,49,42.23442,230,0
447,45.4278,1006.56,2539,48,41.93172,231,0
440,45.60308,1006.57001,2539,46,41.48636,232,0
439,45.83912,1006.52002,2537,43,41.06979,233,0
438,46.11969,1006.54999,2533,43,40.78751,234,0
446,46.46702,1006.5,2531,44,40.6498,235,0
468,46.87471,1006.54999,2529,48,40.53268,236,0
471,47.18819,1006.56,2528,48,40.4438,237,0
458,47.71738,1006.53998,2526,50,40.24048,239,0
465,47.97134,1006.52002,2524,45,40.14244,240,0
471,48.25506,1006.52002,2523,44,40.08713,241,0
486,48.49749,1006.52002,2524,46,40.02686,242,0
486,48.75517,1006.5,2523,48,39.97173,243,0
491,49.00112,1006.54999,2523,45,39.90955,244,0
508,49.19062,1006.54999,2521,49,39.85691,245,0
511,49.47586,1006.51001,2517,49,39.79206,246,0
482,49.72782,1006.53003,2526,48,39.74819,247,0
542,50.06342,1006.53998,2520,46,39.64233,248,0
526,50.24319,1006.51001,2523,46,39.57634,249,0
531,50.43049,1006.56,2522,48,39.57863,250,0
516,50.61312,1006.54999,2519,46,39.54487,251,0
501,50.77991,1006.47998,2516,63,39.52656,252,0
517,50.89188,1006.53003,2518,61,39.48936,253,0
493,51.02234,1006.53003,2519,62,39.45274,254,0
496,51.20487,1006.48999,2519,53,39.32896,256,0
460,51.30749,1006.54999,2515,50,39.26163,257,0
458,51.45683,1006.54999,2514,50,39.16874,258,0
465,51.56565,1006.56,2515,49,39.11476,259,0
454,51.8034,1006.62,2514,49,39.07223,260,0
453,51.9865,1006.63,2514,45,39.081,261,0
478,52.11048,1006.60999,2512,47,39.05544,262,0
478,52.22073,1006.59003,2512,46,38.98544,263,0
447,52.33135,1006.59003,2511,42,38.89713,264,0
452,52.48032,1006.58002,2507,40,38.86814,265,0
464,52.67267,1006.53998,2512,43,38.89713,266,0
473,52.72827,1006.47998,2509,53,38.85612,267,0
495,52.82593,1006.58002,2507,59,38.83934,268,0
468,52.94256,1006.54999,2504,58,38.79566,269,0
463,53.02572,1006.56,2507,60,38.68217,270,0
462,53.05004,1006.58002,2504,56,38.55934,271,0
441,53.10106,1006.54999,2500,51,38.39512,272,0
426,53.15523,1006.57001,2501,50,38.20572,273,0
402,53.22256,1006.53003,2497,46,38.0558,274,0
418,53.30725,1006.51001,2496,46,37.84122,275,0
413,53.46241,1006.58002,2493,47,37.63256,276,0
417,53.64981,1006.54999,2491,44,37.5042,277,0
433,53.9113,1006.60999,2493,45,37.41226,278,0
407,54.22525,1006.59998,2487,47,37.35924,279,0
684,54.43697,1006.59998,2490,44,37.28714,280,0
851,54.72755,1006.57001,2492,46,37.20055,281,0
851,54.92096,1006.65002,2494,41,37.07008,282,0
813,55.17149,1006.57001,2487,41,36.9585,283,0
709,55.43985,1006.60999,2484,38,36.9175,284,0
642,55.66845,1006.59003,2485,47,36.9318,285,0
661,55.86586,1006.59998,2487,42,36.94992,286,0
629,56.03333,1006.64001,2485,45,36.90262,287,0
576,56.22244,1006.56,2485,45,36.85055,288,0
617,56.357,1006.59003,2484,45,36.78703,289,0
567,56.57501,1006.64001,2482,42,36.76872,290,0
526,56.81925,1006.60999,2481,41,36.73038,291,0
468,56.93855,1006.58002,2484,49,36.66191,292,0
475,57.05204,1006.58002,2478,54,36.63979,293,0
475,57.18803,1006.54999,2480,52,36.60183,294,0
448,57.27625,1006.62,2479,52,36.51772,295,0
451,57.42178,1006.54999,2480,48,36.48834,296,0
458,57.50322,1006.56,2470,47,36.36589,297,0
433,57.45869,1006.52002,2475,45,36.20625,298,0
416,57.59249,1006.52002,2470,43,36.12461,299,0
435,57.62434,1006.52002,2469,38,36.0199,300,0
409,57.83653,1006.52002,2470,38,35.91099,301,0
416,57.97005,1006.53003,2469,37,35.74257,302,0
429,58.21409,1006.54999,2469,37,35.62183,303,0
410,58.45156,1006.64001,2464,35,35.58788,304,0
428,58.64944,1006.58002,2464,35,35.54211,305,0
443,58.77628,1006.53998,2465,39,35.48222,306,0
447,59.11789,1006.53003,2460,37,35.39543,308,1
424,59.23414,1006.51001,2478,40,35.31952,309,1
447,59.43918,1006.53998,2480,40,35.23693,310,1
427,59.60474,1006.56,2473,39,35.18963,311,1
440,59.77011,1006.56,2475,41,35.1862,312,1
430,59.91516,1006.54999,2476,45,35.15453,313,1
455,60.12821,1006.59998,2475,43,35.08968,314,1
432,60.34565,1006.57001,2481,45,35.04772,315,1
452,60.61316,1006.54999,2478,41,35.00748,316,1
430,60.82821,1006.56,2481,40,34.98859,317,1
470,60.93969,1006.62,2473,40,34.9678,318,1
438,61.06997,1006.54999,2476,45,34.97524,319,1
442,61.23753,1006.59003,2474,44,35.06851,320,1
754,61.409,1006.59998,2477,48,35.09178,321,1
993,61.78179,1006.58002,2484,65,35.219,322,1
1299,61.905,1006.54999,2485,56,35.32715,323,1
1305,62.0842,1006.54999,2487,50,35.4248,324,1
1283,62.16068,1006.54999,2489,50,35.4908,325,1
1104,62.17794,1006.52002,2486,50,35.57339,326,1
929,62.14924,1006.59003,2489,58,35.66303,327,1
924,62.10146,1006.58002,2487,53,35.72712,328,1
1442,62.0779,1006.54999,2489,52,35.8181,329,1
2082,62.02946,1006.54999,2489,50,35.94093,330,1
1966,62.06274,1006.47998,2502,52,36.07101,331,1
3854,62.18615,1006.54999,2531,57,36.23734,332,1
2727,62.06837,1006.46997,2600,74,36.32431,333,1
4372,62.22649,1006.46997,2633,82,36.45744,334,1
3563,62.27026,1006.54999,2635,78,36.64074,335,1
2797,62.07266,1006.5,2624,80,36.70559,336,1
2307,61.64007,1006.51001,2622,76,36.87305,338,1
5316,61.76291,1006.53003,2630,78,37.0182,339,1
4812,61.52973,1006.46997,2674,82,37.13665,340,1
2768,61.21206,1006.46997,2701,84,37.21275,341,1
17849,62.4197,1006.45001,2786,114,37.8067,342,1
11091,62.82234,1006.5,2801,132,38.63468,343,1
47976,64.40421,1006.47998,3087,268,40.04154,344,1
11097,63.39397,1006.48999,3059,261,41.77036,345,1
3610,61.68442,1006.46997,3044,240,42.67063,346,1
2399,60.01606,1006.38,3025,228,43.28041,347,1
1609,58.18977,1006.34998,3005,194,43.54553,348,1
1383,56.66962,1006.44,2987,164,43.69221,349,1
1217,55.22871,1006.37,2976,163,43.67733,350,1
1154,54.0266,1006.42999,2958,144,43.76564,351,1
1077,52.88029,1006.40997,2947,136,43.85452,352,1
1038,51.95293,1006.40002,2938,131,43.87894,353,1
996,51.13688,1006.38,2922,120,43.81657,354,1
996,50.39816,1006.42999,2917,115,43.82877,355,1
959,49.45049,1006.44,2903,108,43.93463,357,1
939,48.97022,1006.5,2898,104,44.07749,358,1
950,48.52495,1006.46997,2890,103,44.11945,359,1
1011,48.20719,1006.32001,2887,97,43.77289,360,1
1058,47.80197,1006.33002,2877,94,44.14082,361,1
1000,47.34068,1006.28003,2873,96,44.22684,362,1
913,47.04218,1006.28003,2869,95,44.09218,363,1
878,46.78326,1006.31,2864,93,44.28864,364,1
867,46.57869,1006.37,2863,105,44.33308,365,1
867,46.28267,1006.31,2869,154,44.29855,366,1
